protein,pdb_path,reason,valid
P07741,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07741.pdb,exact_sequence_match,True
P07814,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07814.pdb,exact_sequence_match,True
P07858,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07858.pdb,exact_sequence_match,True
P07910,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07910.pdb,exact_sequence_match,True
P07919,,missing_pdb,False
P07942,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07942.pdb,exact_sequence_match,True
P07954,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07954.pdb,exact_sequence_match,True
P08047,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08047.pdb,exact_sequence_match,True
P08048,,missing_pdb,False
P08133,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08133.pdb,exact_sequence_match,True
P08174,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08174.pdb,exact_sequence_match,True
P08195,,missing_pdb,False
P08240,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08240.pdb,exact_sequence_match,True
P08243,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08243.pdb,exact_sequence_match,True
P08559,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08559.pdb,exact_sequence_match,True
P08574,,missing_pdb,False
P08621,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08621.pdb,exact_sequence_match,True
P08865,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08865.pdb,exact_sequence_match,True
P09012,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09012.pdb,exact_sequence_match,True
P09132,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09132.pdb,exact_sequence_match,True
P09211,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09211.pdb,exact_sequence_match,True
P09234,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09234.pdb,exact_sequence_match,True
P09382,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09382.pdb,exact_sequence_match,True
P09429,,missing_pdb,False
P09496,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09496.pdb,exact_sequence_match,True
P09543,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09543.pdb,exact_sequence_match,True
P09601,,missing_pdb,False
P09622,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09622.pdb,exact_sequence_match,True
P09661,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09661.pdb,exact_sequence_match,True
P09669,,missing_pdb,False
P09874,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09874.pdb,exact_sequence_match,True
P0C7V7,,missing_pdb,False
P0DJI9,,missing_pdb,False
P10155,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10155.pdb,exact_sequence_match,True
P10253,,missing_pdb,False
P10515,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10515.pdb,exact_sequence_match,True
P10599,,missing_pdb,False
P10606,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10606.pdb,exact_sequence_match,True
P10619,,missing_pdb,False
P10620,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10620.pdb,exact_sequence_match,True
P10636,,missing_pdb,False
P10768,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10768.pdb,exact_sequence_match,True
P10809,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10809.pdb,exact_sequence_match,True
P10909,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10909.pdb,exact_sequence_match,True
P11166,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11166.pdb,exact_sequence_match,True
P11177,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11177.pdb,exact_sequence_match,True
P11182,,missing_pdb,False
P11233,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11233.pdb,exact_sequence_match,True
P11279,,missing_pdb,False
P11310,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11310.pdb,exact_sequence_match,True
P11387,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11387.pdb,exact_sequence_match,True
P11413,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11413.pdb,exact_sequence_match,True
P11498,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11498.pdb,exact_sequence_match,True
P11532,,missing_pdb,False
P11586,,missing_pdb,False
P11717,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11717.pdb,exact_sequence_match,True
P11766,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11766.pdb,exact_sequence_match,True
P12004,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12004.pdb,exact_sequence_match,True
P12081,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12081.pdb,exact_sequence_match,True
P12268,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12268.pdb,exact_sequence_match,True
P12270,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12270.pdb,exact_sequence_match,True
P12277,,missing_pdb,False
P12931,,missing_pdb,False
P12955,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12955.pdb,exact_sequence_match,True
P12956,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12956.pdb,exact_sequence_match,True
P13010,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13010.pdb,exact_sequence_match,True
P13073,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13073.pdb,exact_sequence_match,True
P13489,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13489.pdb,exact_sequence_match,True
P13639,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13639.pdb,exact_sequence_match,True
P13667,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13667.pdb,exact_sequence_match,True
P13674,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13674.pdb,exact_sequence_match,True
P13693,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13693.pdb,exact_sequence_match,True
P13797,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13797.pdb,exact_sequence_match,True
P13804,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13804.pdb,exact_sequence_match,True
P13861,,missing_pdb,False
P13984,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13984.pdb,exact_sequence_match,True
P13987,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13987.pdb,exact_sequence_match,True
P13995,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13995.pdb,exact_sequence_match,True
P14174,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14174.pdb,exact_sequence_match,True
P14209,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14209.pdb,exact_sequence_match,True
P14314,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14314.pdb,exact_sequence_match,True
P14324,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14324.pdb,exact_sequence_match,True
P14406,,missing_pdb,False
P14618,,missing_pdb,False
P14625,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14625.pdb,exact_sequence_match,True
P14735,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14735.pdb,exact_sequence_match,True
P14854,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14854.pdb,exact_sequence_match,True
P14866,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14866.pdb,exact_sequence_match,True
P14868,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14868.pdb,exact_sequence_match,True
P14927,,missing_pdb,False
P15170,,missing_pdb,False
P15311,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15311.pdb,exact_sequence_match,True
P15374,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15374.pdb,exact_sequence_match,True
P15428,,missing_pdb,False
P15529,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15529.pdb,exact_sequence_match,True
P15531,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15531.pdb,exact_sequence_match,True
P15559,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15559.pdb,exact_sequence_match,True
P15880,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15880.pdb,exact_sequence_match,True
P15907,,missing_pdb,False
P15924,,missing_pdb,False
P15927,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15927.pdb,exact_sequence_match,True
P15954,,missing_pdb,False
P16070,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16070.pdb,exact_sequence_match,True
P16104,,missing_pdb,False
P16144,,missing_pdb,False
P16152,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16152.pdb,exact_sequence_match,True
P16278,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16278.pdb,exact_sequence_match,True
P16435,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16435.pdb,exact_sequence_match,True
P16615,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16615.pdb,exact_sequence_match,True
P16989,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16989.pdb,exact_sequence_match,True
P17252,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P17252.pdb,exact_sequence_match,True
P17301,,missing_pdb,False
P17480,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P17480.pdb,exact_sequence_match,True
P17612,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P17612.pdb,exact_sequence_match,True
P17676,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P17676.pdb,exact_sequence_match,True
P17812,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P17812.pdb,exact_sequence_match,True
P17900,,missing_pdb,False
P17931,,missing_pdb,False
P17987,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P17987.pdb,exact_sequence_match,True
P18031,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18031.pdb,exact_sequence_match,True
P18077,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18077.pdb,exact_sequence_match,True
P18206,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18206.pdb,exact_sequence_match,True
P18583,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18583.pdb,exact_sequence_match,True
P18615,,missing_pdb,False
P18621,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18621.pdb,exact_sequence_match,True
P18669,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18669.pdb,exact_sequence_match,True
P18754,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18754.pdb,exact_sequence_match,True
P18858,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18858.pdb,exact_sequence_match,True
P18859,,missing_pdb,False
P18887,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18887.pdb;/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/AF-P18887-F1-model_v6.pdb,sequence_mismatch,False
P19105,,missing_pdb,False
P19338,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P19338.pdb,exact_sequence_match,True
P19367,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P19367.pdb,exact_sequence_match,True
P19404,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P19404.pdb,exact_sequence_match,True
P19440,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P19440.pdb,exact_sequence_match,True
P20042,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P20042.pdb,exact_sequence_match,True
P20290,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P20290.pdb,exact_sequence_match,True
P20618,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P20618.pdb,exact_sequence_match,True
P20645,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P20645.pdb,exact_sequence_match,True
P20674,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P20674.pdb,exact_sequence_match,True
P20810,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P20810.pdb,exact_sequence_match,True
P21281,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P21281.pdb,exact_sequence_match,True
P21283,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P21283.pdb,exact_sequence_match,True
P21291,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P21291.pdb,exact_sequence_match,True
P21333,,missing_pdb,False
P21399,,missing_pdb,False
P21589,,missing_pdb,False
P21964,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P21964.pdb,exact_sequence_match,True
P21980,,missing_pdb,False
P22059,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22059.pdb,exact_sequence_match,True
P22061,,missing_pdb,False
P22087,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22087.pdb,exact_sequence_match,True
P22102,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22102.pdb,exact_sequence_match,True
P22234,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22234.pdb,exact_sequence_match,True
P22307,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22307.pdb,exact_sequence_match,True
P22314,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22314.pdb,exact_sequence_match,True
P22570,,missing_pdb,False
P22695,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22695.pdb,exact_sequence_match,True
P22830,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22830.pdb,exact_sequence_match,True
P23193,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23193.pdb,exact_sequence_match,True
P23229,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23229.pdb,exact_sequence_match,True
P23246,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23246.pdb,exact_sequence_match,True
P23284,,missing_pdb,False
P23368,,missing_pdb,False
P23378,,missing_pdb,False
P23381,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23381.pdb,exact_sequence_match,True
P23396,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23396.pdb,exact_sequence_match,True
P23528,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23528.pdb,exact_sequence_match,True
P23588,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23588.pdb,exact_sequence_match,True
P23634,,missing_pdb,False
P23786,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23786.pdb,exact_sequence_match,True
P23919,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23919.pdb,exact_sequence_match,True
P23921,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23921.pdb,exact_sequence_match,True
P24534,,missing_pdb,False
P24539,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P24539.pdb,exact_sequence_match,True
P25205,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25205.pdb,exact_sequence_match,True
P25325,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25325.pdb,exact_sequence_match,True
P25398,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25398.pdb,exact_sequence_match,True
P25440,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25440.pdb,exact_sequence_match,True
P25445,,missing_pdb,False
P25705,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25705.pdb,exact_sequence_match,True
P25786,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25786.pdb,exact_sequence_match,True
P25788,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25788.pdb,exact_sequence_match,True
P25789,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25789.pdb,exact_sequence_match,True
P26196,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26196.pdb,exact_sequence_match,True
P26358,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26358.pdb,exact_sequence_match,True
P26368,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26368.pdb,exact_sequence_match,True
P26373,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26373.pdb,exact_sequence_match,True
P26447,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26447.pdb,exact_sequence_match,True
P26639,,missing_pdb,False
P26640,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26640.pdb,exact_sequence_match,True
P26641,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26641.pdb,exact_sequence_match,True
P26885,,missing_pdb,False
P27105,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27105.pdb,exact_sequence_match,True
P27635,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27635.pdb;/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/AF-P27635-F1-model_v6.pdb,sequence_mismatch,False
P27694,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27694.pdb,exact_sequence_match,True
P27695,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27695.pdb,exact_sequence_match,True
P27708,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27708.pdb,exact_sequence_match,True
P27797,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27797.pdb,exact_sequence_match,True
P27816,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27816.pdb,exact_sequence_match,True
P27824,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27824.pdb,exact_sequence_match,True
P28070,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P28070.pdb,exact_sequence_match,True
P28072,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P28072.pdb,exact_sequence_match,True
P28074,,missing_pdb,False
P28288,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P28288.pdb,exact_sequence_match,True
P28331,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P28331.pdb,exact_sequence_match,True
P28370,,missing_pdb,False
P28838,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P28838.pdb,exact_sequence_match,True
P28907,,missing_pdb,False
P29083,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P29083.pdb,exact_sequence_match,True
P29084,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P29084.pdb,exact_sequence_match,True
P29144,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P29144.pdb,exact_sequence_match,True
P29317,,missing_pdb,False
P29401,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P29401.pdb,exact_sequence_match,True
P29590,,missing_pdb,False
P29692,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P29692.pdb,exact_sequence_match,True
P30040,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30040.pdb,exact_sequence_match,True
P30041,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30041.pdb,exact_sequence_match,True
P30043,,missing_pdb,False
P30049,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30049.pdb,exact_sequence_match,True
P30050,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30050.pdb,exact_sequence_match,True
P30084,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30084.pdb,exact_sequence_match,True
P30153,,missing_pdb,False
P30419,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30419.pdb,exact_sequence_match,True
P30519,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30519.pdb,exact_sequence_match,True
P30520,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30520.pdb,exact_sequence_match,True
P30533,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30533.pdb,exact_sequence_match,True
P30566,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30566.pdb,exact_sequence_match,True
P30622,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30622.pdb,exact_sequence_match,True
P30740,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30740.pdb,exact_sequence_match,True
P30876,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30876.pdb,exact_sequence_match,True
P31040,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31040.pdb,exact_sequence_match,True
P31153,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31153.pdb,exact_sequence_match,True
P31930,,missing_pdb,False
P31937,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31937.pdb,exact_sequence_match,True
P31939,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31939.pdb,exact_sequence_match,True
P31942,,missing_pdb,False
P31943,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31943.pdb,exact_sequence_match,True
P31948,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31948.pdb,exact_sequence_match,True
P31949,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31949.pdb,exact_sequence_match,True
P32456,,missing_pdb,False
P32969,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P32969.pdb,exact_sequence_match,True
P32970,,missing_pdb,False
P33121,,missing_pdb,False
P33991,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P33991.pdb,exact_sequence_match,True
P33992,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P33992.pdb,exact_sequence_match,True
P34897,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P34897.pdb,exact_sequence_match,True
P34949,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P34949.pdb,exact_sequence_match,True
P35221,,missing_pdb,False
P35222,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35222.pdb,exact_sequence_match,True
P35249,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35249.pdb,exact_sequence_match,True
P35251,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35251.pdb,exact_sequence_match,True
P35268,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35268.pdb,exact_sequence_match,True
P35269,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35269.pdb,exact_sequence_match,True
P35270,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35270.pdb,exact_sequence_match,True
P35354,,missing_pdb,False
P35558,,missing_pdb,False
P35606,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35606.pdb,exact_sequence_match,True
P35610,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35610.pdb,exact_sequence_match,True
P35658,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35658.pdb,exact_sequence_match,True
P35659,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35659.pdb,exact_sequence_match,True
P35998,,missing_pdb,False
P36507,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36507.pdb,exact_sequence_match,True
P36542,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36542.pdb,exact_sequence_match,True
P36551,,missing_pdb,False
P36578,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36578.pdb,exact_sequence_match,True
P36776,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36776.pdb,exact_sequence_match,True
P36871,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36871.pdb,exact_sequence_match,True
P36956,,missing_pdb,False
P36957,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36957.pdb,exact_sequence_match,True
P37108,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P37108.pdb,exact_sequence_match,True
P37198,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P37198.pdb,exact_sequence_match,True
P37235,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P37235.pdb,exact_sequence_match,True
P37802,,missing_pdb,False
P37837,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P37837.pdb,exact_sequence_match,True
P38117,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P38117.pdb,exact_sequence_match,True
P38159,,missing_pdb,False
P38571,,missing_pdb,False
P38606,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P38606.pdb,exact_sequence_match,True
P38646,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P38646.pdb,exact_sequence_match,True
P39019,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P39019.pdb,exact_sequence_match,True
P39023,,missing_pdb,False
P39656,,missing_pdb,False
P39748,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P39748.pdb,exact_sequence_match,True
P40121,,missing_pdb,False
P40189,,missing_pdb,False
P40222,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40222.pdb,exact_sequence_match,True
P40227,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40227.pdb,exact_sequence_match,True
P40261,,missing_pdb,False
P40429,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40429.pdb,exact_sequence_match,True
P40763,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40763.pdb,exact_sequence_match,True
P40925,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40925.pdb,exact_sequence_match,True
P40926,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40926.pdb,exact_sequence_match,True
P40938,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40938.pdb,exact_sequence_match,True
P40939,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40939.pdb,exact_sequence_match,True
P41091,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P41091.pdb,exact_sequence_match,True
P41223,,missing_pdb,False
P41250,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P41250.pdb,exact_sequence_match,True
P41252,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P41252.pdb,exact_sequence_match,True
P41567,,missing_pdb,False
P42166,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42166.pdb,exact_sequence_match,True
P42167,,missing_pdb,False
P42285,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42285.pdb,exact_sequence_match,True
P42330,,missing_pdb,False
P42345,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42345.pdb,exact_sequence_match,True
P42677,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42677.pdb,exact_sequence_match,True
P42696,,missing_pdb,False
P42704,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42704.pdb,exact_sequence_match,True
P42766,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42766.pdb,exact_sequence_match,True
P42830,,missing_pdb,False
P42892,,missing_pdb,False
P43034,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43034.pdb,exact_sequence_match,True
P43243,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43243.pdb,exact_sequence_match,True
P43246,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43246.pdb,exact_sequence_match,True
P43304,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43304.pdb,exact_sequence_match,True
P43308,,missing_pdb,False
P43487,,missing_pdb,False
P43490,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43490.pdb,exact_sequence_match,True
P43897,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43897.pdb,exact_sequence_match,True
P45378,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P45378.pdb,exact_sequence_match,True
P45880,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P45880.pdb,exact_sequence_match,True
P45973,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P45973.pdb,exact_sequence_match,True
P45974,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P45974.pdb,exact_sequence_match,True
P45984,,missing_pdb,False
P46013,,missing_pdb,False
