protein,pdb_path,reason,valid
G4N391,,missing_pdb,False
G4N3C0,,missing_pdb,False
G4N3J5,,missing_pdb,False
G4N3Q1,,missing_pdb,False
G4N3R3,,missing_pdb,False
G4N3T2,,missing_pdb,False
G4N3V2,,missing_pdb,False
G4N427,,missing_pdb,False
G4N428,,missing_pdb,False
G4N456,,missing_pdb,False
G4N483,,missing_pdb,False
G4N499,,missing_pdb,False
G4N4A8,,missing_pdb,False
G4N4E1,,missing_pdb,False
G4N4I7,,missing_pdb,False
G4N4J5,,missing_pdb,False
G4N4J6,,missing_pdb,False
G4N4K1,,missing_pdb,False
G4N4K3,,missing_pdb,False
G4N4L4,,missing_pdb,False
G4N4M3,,missing_pdb,False
G4N4M7,,missing_pdb,False
G4N4P6,,missing_pdb,False
G4N4S2,,missing_pdb,False
G4N4S8,,missing_pdb,False
G4N4T2,,missing_pdb,False
G4N4U1,,missing_pdb,False
G4N4U7,,missing_pdb,False
G4N4W0,,missing_pdb,False
G4N4W5,,missing_pdb,False
G4N4W7,,missing_pdb,False
G4N4X8,,missing_pdb,False
G4N4Y3,,missing_pdb,False
G4N500,,missing_pdb,False
G4N528,,missing_pdb,False
G4N530,,missing_pdb,False
G4N582,,missing_pdb,False
G4N5A6,,missing_pdb,False
G4N5E0,,missing_pdb,False
G4N5E3,,missing_pdb,False
G4N5G7,,missing_pdb,False
G4N5J5,,missing_pdb,False
G4N5M5,,missing_pdb,False
G4N5Q6,,missing_pdb,False
G4N5R3,,missing_pdb,False
G4N5S2,,missing_pdb,False
G4N625,,missing_pdb,False
G4N667,,missing_pdb,False
G4N6D6,,missing_pdb,False
G4N6G1,,missing_pdb,False
G4N6M6,,missing_pdb,False
G4N6R7,,missing_pdb,False
G4N6T5,,missing_pdb,False
G4N6T8,,missing_pdb,False
G4N6U8,,missing_pdb,False
G4N6W5,,missing_pdb,False
G4N6X9,,missing_pdb,False
G4N6Y1,,missing_pdb,False
G4N6Y3,,missing_pdb,False
G4N700,,missing_pdb,False
G4N701,,missing_pdb,False
G4N741,,missing_pdb,False
G4N751,,missing_pdb,False
G4N784,,missing_pdb,False
G4N792,,missing_pdb,False
G4N7B3,,missing_pdb,False
G4N7B7,,missing_pdb,False
G4N7D8,,missing_pdb,False
G4N7F6,,missing_pdb,False
G4N7G1,,missing_pdb,False
G4N7J4,,missing_pdb,False
G4N7L7,,missing_pdb,False
G4N7M8,,missing_pdb,False
G4N7P0,,missing_pdb,False
G4N7S0,,missing_pdb,False
G4N7U7,,missing_pdb,False
G4N7V9,,missing_pdb,False
G4N7Z3,,missing_pdb,False
G4N816,,missing_pdb,False
G4N818,,missing_pdb,False
G4N826,,missing_pdb,False
G4N849,,missing_pdb,False
G4N855,,missing_pdb,False
G4N885,,missing_pdb,False
G4N8C1,,missing_pdb,False
G4N8E7,,missing_pdb,False
G4N8G1,,missing_pdb,False
G4N8K5,,missing_pdb,False
G4N8K7,,missing_pdb,False
G4N8L1,,missing_pdb,False
G4N8U4,,missing_pdb,False
G4N8W7,,missing_pdb,False
G4N8Z2,,missing_pdb,False
G4N953,,missing_pdb,False
G4N9G8,,missing_pdb,False
G4N9I9,,missing_pdb,False
G4N9M6,,missing_pdb,False
G4N9S2,,missing_pdb,False
G4N9X8,,missing_pdb,False
G4N9Y1,,missing_pdb,False
G4N9Y2,,missing_pdb,False
G4N9Y4,,missing_pdb,False
G4N9Z4,,missing_pdb,False
G4NA24,,missing_pdb,False
G4NAB5,,missing_pdb,False
G4NAD5,,missing_pdb,False
G4NAD7,,missing_pdb,False
G4NAF3,,missing_pdb,False
G4NAI8,,missing_pdb,False
G4NAJ7,,missing_pdb,False
G4NAS8,,missing_pdb,False
G4NAT1,,missing_pdb,False
G4NAX4,,missing_pdb,False
G4NBV4,,missing_pdb,False
G4NC03,,missing_pdb,False
G4NC30,,missing_pdb,False
G4NC31,,missing_pdb,False
G4NC37,,missing_pdb,False
G4NC58,,missing_pdb,False
G4NC88,,missing_pdb,False
G4NCA6,,missing_pdb,False
G4NCE7,,missing_pdb,False
G4NCF7,,missing_pdb,False
G4NCN9,,missing_pdb,False
G4NCQ6,,missing_pdb,False
G4NCR9,,missing_pdb,False
G4NCT5,,missing_pdb,False
G4NCV3,,missing_pdb,False
G4NCW6,,missing_pdb,False
G4NCY0,,missing_pdb,False
G4ND45,,missing_pdb,False
G4ND55,,missing_pdb,False
G4NDI0,,missing_pdb,False
G4NDL4,,missing_pdb,False
G4NDL6,,missing_pdb,False
G4NDL7,,missing_pdb,False
G4NDN3,,missing_pdb,False
G4NDR9,,missing_pdb,False
G4NDV3,,missing_pdb,False
G4NDV6,,missing_pdb,False
G4NDW5,,missing_pdb,False
G4NDY5,,missing_pdb,False
G4NDZ5,,missing_pdb,False
G4NE61,,missing_pdb,False
G4NEA2,,missing_pdb,False
G4NEL5,,missing_pdb,False
G4NEY0,,missing_pdb,False
G4NF24,,missing_pdb,False
G4NF63,,missing_pdb,False
G4NFA9,,missing_pdb,False
G4NFB7,,missing_pdb,False
G4NFC2,,missing_pdb,False
G4NFT6,,missing_pdb,False
G4NFW7,,missing_pdb,False
G4NG26,,missing_pdb,False
G4NG28,,missing_pdb,False
G4NG70,,missing_pdb,False
G4NG71,,missing_pdb,False
G4NGH5,,missing_pdb,False
G4NGK1,,missing_pdb,False
G4NGM4,,missing_pdb,False
G4NGT3,,missing_pdb,False
G4NGT9,,missing_pdb,False
G4NGW1,,missing_pdb,False
G4NGZ3,,missing_pdb,False
G4NH71,,missing_pdb,False
G4NH85,,missing_pdb,False
G4NHE6,,missing_pdb,False
G4NHF4,,missing_pdb,False
G4NHF7,,missing_pdb,False
G4NHH7,,missing_pdb,False
G4NHJ2,,missing_pdb,False
G4NHZ1,,missing_pdb,False
G4NI16,,missing_pdb,False
G4NI43,,missing_pdb,False
G4NI53,,missing_pdb,False
G4NIA0,,missing_pdb,False
G4NIS0,,missing_pdb,False
G4NIS1,,missing_pdb,False
G4NIT9,,missing_pdb,False
G4NIU4,,missing_pdb,False
G4NIW7,,missing_pdb,False
G4NIZ7,,missing_pdb,False
G4NJ90,,missing_pdb,False
G4NJH9,,missing_pdb,False
G4NJK6,,missing_pdb,False
G4NJP2,,missing_pdb,False
G4NJT2,,missing_pdb,False
G4NKD6,,missing_pdb,False
G4NKL2,,missing_pdb,False
G4NL40,,missing_pdb,False
G4NLL3,,missing_pdb,False
G4NLN3,,missing_pdb,False
G4NLP5,,missing_pdb,False
G4NLU9,,missing_pdb,False
G5E889,,missing_pdb,False
G5E897,,missing_pdb,False
G5E8T9,,missing_pdb,False
G5EGW6,,missing_pdb,False
G5EGX5,,missing_pdb,False
G5EGZ5,,missing_pdb,False
G5EH01,,missing_pdb,False
G5EH03,,missing_pdb,False
G5EH09,,missing_pdb,False
G5EH26,,missing_pdb,False
G5EH27,,missing_pdb,False
G5EH30,,missing_pdb,False
G5EH72,,missing_pdb,False
G5EH95,,missing_pdb,False
G5EHA3,,missing_pdb,False
G5EHE9,,missing_pdb,False
G5EHG3,,missing_pdb,False
G5EHH1,,missing_pdb,False
G5EHJ4,,missing_pdb,False
G5EHM5,,missing_pdb,False
G5EHP6,,missing_pdb,False
G5EHT4,,missing_pdb,False
G5EHW4,,missing_pdb,False
G5EI10,,missing_pdb,False
G5EI19,,missing_pdb,False
G5EI34,,missing_pdb,False
G5EI75,,missing_pdb,False
G9BIY1,,missing_pdb,False
H7BWY3,,missing_pdb,False
H7C086,,missing_pdb,False
H7C4R5,,missing_pdb,False
H7C6D0,,missing_pdb,False
I0LNZ2,,missing_pdb,False
I1GKK8,,missing_pdb,False
I1GL66,,missing_pdb,False
I1GLD7,,missing_pdb,False
I1GMQ0,,missing_pdb,False
I1GND5,,missing_pdb,False
I1GQ60,,missing_pdb,False
I1GQE9,,missing_pdb,False
I1GRQ7,,missing_pdb,False
I1GRT5,,missing_pdb,False
I1GS11,,missing_pdb,False
I1GSF9,,missing_pdb,False
I1GT14,,missing_pdb,False
I1GU08,,missing_pdb,False
I1GUX0,,missing_pdb,False
I1GVG2,,missing_pdb,False
I1GVK9,,missing_pdb,False
I1GVU2,,missing_pdb,False
I1GWH8,,missing_pdb,False
I1GXN7,,missing_pdb,False
I1GYR0,,missing_pdb,False
I1H168,,missing_pdb,False
I1H1V5,,missing_pdb,False
I1H1Z5,,missing_pdb,False
I1H362,,missing_pdb,False
I1H368,,missing_pdb,False
I1H3B2,,missing_pdb,False
I1H413,,missing_pdb,False
I1H5D5,,missing_pdb,False
I1H5S8,,missing_pdb,False
I1H638,,missing_pdb,False
I1H652,,missing_pdb,False
I1H987,,missing_pdb,False
I1H9A1,,missing_pdb,False
I1HA00,,missing_pdb,False
I1HC82,,missing_pdb,False
I1HCD1,,missing_pdb,False
I1HD01,,missing_pdb,False
I1HGP2,,missing_pdb,False
I1HI25,,missing_pdb,False
I1HJL3,,missing_pdb,False
I1HJW0,,missing_pdb,False
I1HKH5,,missing_pdb,False
I1HQ35,,missing_pdb,False
I1HQ46,,missing_pdb,False
I1HTV9,,missing_pdb,False
I1HUH1,,missing_pdb,False
I1HWL6,,missing_pdb,False
I1HWV6,,missing_pdb,False
I1HWX2,,missing_pdb,False
I1HXX8,,missing_pdb,False
I1HYG1,,missing_pdb,False
I1HZ21,,missing_pdb,False
I1I0X2,,missing_pdb,False
I1I1U2,,missing_pdb,False
I1I2B9,,missing_pdb,False
I1I3S1,,missing_pdb,False
I1I411,,missing_pdb,False
I1I508,,missing_pdb,False
I1I6Z1,,missing_pdb,False
I1I8X4,,missing_pdb,False
I1IB68,,missing_pdb,False
I1ICV8,,missing_pdb,False
I1ID35,,missing_pdb,False
I1ID96,,missing_pdb,False
I1IDM0,,missing_pdb,False
I1IDX9,,missing_pdb,False
I1IEA2,,missing_pdb,False
I1IET3,,missing_pdb,False
I1IIN2,,missing_pdb,False
I1IN47,,missing_pdb,False
I1ISQ4,,missing_pdb,False
I1IT60,,missing_pdb,False
I1ITT3,,missing_pdb,False
I1IVG1,,missing_pdb,False
I1IZH5,,missing_pdb,False
I1J0W2,,missing_pdb,False
I1J2T4,,missing_pdb,False
I6L9G6,,missing_pdb,False
I6WYY7,,missing_pdb,False
I6WZD7,,missing_pdb,False
I6WZG6,,missing_pdb,False
I6X4D6,,missing_pdb,False
I6X4J0,,missing_pdb,False
I6X5C5,,missing_pdb,False
I6X5C9,,missing_pdb,False
I6X5K1,,missing_pdb,False
I6X831,,missing_pdb,False
I6X8D2,,missing_pdb,False
I6X9E2,,missing_pdb,False
I6X9T8,,missing_pdb,False
I6X9V3,,missing_pdb,False
I6XEK2,,missing_pdb,False
I6XF25,,missing_pdb,False
I6XF31,,missing_pdb,False
I6XF92,,missing_pdb,False
I6XG13,,missing_pdb,False
I6Y1G8,,missing_pdb,False
I6Y276,,missing_pdb,False
I6Y340,,missing_pdb,False
I6Y3Q7,,missing_pdb,False
I6Y3S9,,missing_pdb,False
I6Y4E8,,missing_pdb,False
I6Y4U4,,missing_pdb,False
I6Y4V6,,missing_pdb,False
I6Y778,,missing_pdb,False
I6Y8B5,,missing_pdb,False
I6Y946,,missing_pdb,False
I6Y9E8,,missing_pdb,False
I6Y9K2,,missing_pdb,False
I6YA03,,missing_pdb,False
I6YCA3,,missing_pdb,False
I6YF40,,missing_pdb,False
I6YGF8,,missing_pdb,False
I6YGW9,,missing_pdb,False
I6YHB0,,missing_pdb,False
J9Z2D0,,missing_pdb,False
K3W4L7,,missing_pdb,False
K4BFL6,,missing_pdb,False
K4C002,,missing_pdb,False
K4CWC4,,missing_pdb,False
K4D7U6,,missing_pdb,False
K7EJB9,,missing_pdb,False
K7EJH3,,missing_pdb,False
K7EKS7,,missing_pdb,False
L0TAD5,,missing_pdb,False
L7N466,,missing_pdb,False
L7N663,,missing_pdb,False
L7N668,,missing_pdb,False
L7N670,,missing_pdb,False
L7N684,,missing_pdb,False
M0QYL3,,missing_pdb,False
M0QYQ7,,missing_pdb,False
M0R5Y9,,missing_pdb,False
O00139,,missing_pdb,False
O00233,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00233.pdb,exact_sequence_match,True
O00244,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00244.pdb,exact_sequence_match,True
O00330,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00330.pdb,exact_sequence_match,True
O00410,,missing_pdb,False
O00479,,missing_pdb,False
O00533,,missing_pdb,False
O00571,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00571.pdb,exact_sequence_match,True
O00592,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00592.pdb,exact_sequence_match,True
O00764,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00764.pdb,exact_sequence_match,True
O05293,,missing_pdb,False
O05295,,missing_pdb,False
O05598,,missing_pdb,False
O05625,,missing_pdb,False
O05773,,missing_pdb,False
O05777,,missing_pdb,False
O05842,,missing_pdb,False
O05856,,missing_pdb,False
O06144,,missing_pdb,False
O06159,,missing_pdb,False
O06178,,missing_pdb,False
O06216,,missing_pdb,False
O06218,,missing_pdb,False
O06298,,missing_pdb,False
O06302,,missing_pdb,False
O06315,,missing_pdb,False
O06321,,missing_pdb,False
O06348,,missing_pdb,False
O06376,,missing_pdb,False
O06413,,missing_pdb,False
O06417,,missing_pdb,False
O06553,,missing_pdb,False
O06554,,missing_pdb,False
O06574,,missing_pdb,False
O06592,,missing_pdb,False
O06597,,missing_pdb,False
O06633,,missing_pdb,False
O06797,,missing_pdb,False
O06803,,missing_pdb,False
O06816,,missing_pdb,False
O07169,,missing_pdb,False
O07177,,missing_pdb,False
O07242,,missing_pdb,False
O07256,,missing_pdb,False
O07345,,missing_pdb,False
O07424,,missing_pdb,False
O07434,,missing_pdb,False
O07738,,missing_pdb,False
O07752,,missing_pdb,False
O07779,,missing_pdb,False
O07804,,missing_pdb,False
O07807,,missing_pdb,False
O08547,,missing_pdb,False
O08553,,missing_pdb,False
O08573,,missing_pdb,False
O08601,,missing_pdb,False
O08749,,missing_pdb,False
O08756,,missing_pdb,False
O09165,,missing_pdb,False
O09171,,missing_pdb,False
O09172,,missing_pdb,False
O09173,,missing_pdb,False
O13516,,missing_pdb,False
O13535,,missing_pdb,False
O13563,,missing_pdb,False
O14545,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14545.pdb,exact_sequence_match,True
O14548,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14548.pdb,exact_sequence_match,True
O14617,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14617.pdb,exact_sequence_match,True
O14744,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14744.pdb,exact_sequence_match,True
O14745,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14745.pdb,exact_sequence_match,True
O14776,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14776.pdb,exact_sequence_match,True
O14787,,missing_pdb,False
O14791,,missing_pdb,False
O14832,,missing_pdb,False
O14874,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14874.pdb,exact_sequence_match,True
O14929,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14929.pdb;/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/AF-O14929-F1-model_v6.pdb,sequence_mismatch,False
O14949,,missing_pdb,False
O14974,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14974.pdb,exact_sequence_match,True
O14976,,missing_pdb,False
O14979,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14979.pdb,exact_sequence_match,True
O15083,,missing_pdb,False
O15091,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15091.pdb,exact_sequence_match,True
O15111,,missing_pdb,False
O15144,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15144.pdb,exact_sequence_match,True
O15145,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15145.pdb,exact_sequence_match,True
O15173,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15173.pdb,exact_sequence_match,True
O15195,,missing_pdb,False
O15212,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15212.pdb,exact_sequence_match,True
O15355,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15355.pdb,exact_sequence_match,True
O15372,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15372.pdb,exact_sequence_match,True
O15479,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15479.pdb,exact_sequence_match,True
O15511,,missing_pdb,False
O19617,,missing_pdb,False
O22080,,missing_pdb,False
O24755,,missing_pdb,False
O31212,,missing_pdb,False
O33177,,missing_pdb,False
O33185,,missing_pdb,False
O33268,,missing_pdb,False
O33272,,missing_pdb,False
O33273,,missing_pdb,False
O33283,,missing_pdb,False
O33358,,missing_pdb,False
O35094,,missing_pdb,False
O35143,,missing_pdb,False
O35215,,missing_pdb,False
O35231,,missing_pdb,False
O35295,,missing_pdb,False
O35379,,missing_pdb,False
O35423,,missing_pdb,False
O35469,,missing_pdb,False
O35643,,missing_pdb,False
O35683,,missing_pdb,False
O35685,,missing_pdb,False
O35691,,missing_pdb,False
O35943,,missing_pdb,False
O42363,,missing_pdb,False
O42621,,missing_pdb,False
O42622,,missing_pdb,False
O42831,,missing_pdb,False
O43148,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43148.pdb,exact_sequence_match,True
O43149,,missing_pdb,False
O43169,,missing_pdb,False
O43252,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43252.pdb,exact_sequence_match,True
O43280,,missing_pdb,False
O43290,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43290.pdb,exact_sequence_match,True
O43292,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43292.pdb,exact_sequence_match,True
O43390,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43390.pdb,exact_sequence_match,True
O43395,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43395.pdb,exact_sequence_match,True
O43399,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43399.pdb,exact_sequence_match,True
O43451,,missing_pdb,False
O43633,,missing_pdb,False
O43660,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43660.pdb,exact_sequence_match,True
O43708,,missing_pdb,False
O43719,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43719.pdb,exact_sequence_match,True
O43795,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43795.pdb,exact_sequence_match,True
O43809,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43809.pdb,exact_sequence_match,True
O43818,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43818.pdb,exact_sequence_match,True
O43865,,missing_pdb,False
O50397,,missing_pdb,False
O50434,,missing_pdb,False
O50435,,missing_pdb,False
O50460,,missing_pdb,False
O50461,,missing_pdb,False
O50494,,missing_pdb,False
O50499,,missing_pdb,False
O50503,,missing_pdb,False
O50510,,missing_pdb,False
O50517,,missing_pdb,False
O51859,,missing_pdb,False
O53176,,missing_pdb,False
O53181,,missing_pdb,False
O53182,,missing_pdb,False
O53193,,missing_pdb,False
O53240,,missing_pdb,False
O53319,,missing_pdb,False
O53346,,missing_pdb,False
O53362,,missing_pdb,False
O53379,,missing_pdb,False
O53406,,missing_pdb,False
O53419,,missing_pdb,False
O53501,,missing_pdb,False
O53506,,missing_pdb,False
O53512,,missing_pdb,False
O53514,,missing_pdb,False
O53516,,missing_pdb,False
O53519,,missing_pdb,False
O53521,,missing_pdb,False
O53532,,missing_pdb,False
O53554,,missing_pdb,False
O53564,,missing_pdb,False
O53565,,missing_pdb,False
O53577,,missing_pdb,False
O53580,,missing_pdb,False
O53604,,missing_pdb,False
O53611,,missing_pdb,False
O53664,,missing_pdb,False
O53669,,missing_pdb,False
O53670,,missing_pdb,False
O53672,,missing_pdb,False
O53673,,missing_pdb,False
O53697,,missing_pdb,False
O53749,,missing_pdb,False
O53751,,missing_pdb,False
O53773,,missing_pdb,False
O53777,,missing_pdb,False
O53842,,missing_pdb,False
O53931,,missing_pdb,False
O53943,,missing_pdb,False
O53961,,missing_pdb,False
O53979,,missing_pdb,False
O54099,,missing_pdb,False
O54130,,missing_pdb,False
O54158,,missing_pdb,False
O54724,,missing_pdb,False
O54916,,missing_pdb,False
O54962,,missing_pdb,False
O55022,,missing_pdb,False
O55142,,missing_pdb,False
O60216,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60216.pdb,exact_sequence_match,True
O60264,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60264.pdb,exact_sequence_match,True
O60271,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60271.pdb,exact_sequence_match,True
O60291,,missing_pdb,False
O60313,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60313.pdb,exact_sequence_match,True
O60343,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60343.pdb,exact_sequence_match,True
O60437,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60437.pdb,exact_sequence_match,True
O60449,,missing_pdb,False
O60494,,missing_pdb,False
O60504,,missing_pdb,False
O60547,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60547.pdb,exact_sequence_match,True
O60610,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60610.pdb,exact_sequence_match,True
O60645,,missing_pdb,False
O60664,,missing_pdb,False
O60701,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60701.pdb,exact_sequence_match,True
O60716,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60716.pdb,exact_sequence_match,True
O60763,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60763.pdb,exact_sequence_match,True
O60888,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60888.pdb,exact_sequence_match,True
O60941,,missing_pdb,False
O64422,,missing_pdb,False
O65936,,missing_pdb,False
O68602,,missing_pdb,False
O68608,,missing_pdb,False
O69282,,missing_pdb,False
O69637,,missing_pdb,False
O69652,,missing_pdb,False
O69667,,missing_pdb,False
O69689,,missing_pdb,False
O69693,,missing_pdb,False
O69727,,missing_pdb,False
O69830,,missing_pdb,False
O69858,,missing_pdb,False
O69874,,missing_pdb,False
O69974,,missing_pdb,False
O69981,,missing_pdb,False
O70185,,missing_pdb,False
O70492,,missing_pdb,False
O70503,,missing_pdb,False
O70591,,missing_pdb,False
O75027,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75027.pdb,exact_sequence_match,True
O75116,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75116.pdb,exact_sequence_match,True
O75165,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75165.pdb,exact_sequence_match,True
O75323,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75323.pdb,exact_sequence_match,True
O75340,,missing_pdb,False
O75347,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75347.pdb,exact_sequence_match,True
O75363,,missing_pdb,False
O75380,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75380.pdb,exact_sequence_match,True
O75400,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75400.pdb,exact_sequence_match,True
O75489,,missing_pdb,False
O75521,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75521.pdb,exact_sequence_match,True
O75533,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75533.pdb,exact_sequence_match,True
O75534,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75534.pdb,exact_sequence_match,True
O75554,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75554.pdb,exact_sequence_match,True
O75608,,missing_pdb,False
O75643,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75643.pdb,exact_sequence_match,True
O75694,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75694.pdb,exact_sequence_match,True
O75821,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75821.pdb,exact_sequence_match,True
O75844,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75844.pdb,exact_sequence_match,True
O75886,,missing_pdb,False
O75916,,missing_pdb,False
O75936,,missing_pdb,False
O75947,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75947.pdb,exact_sequence_match,True
O75964,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75964.pdb,exact_sequence_match,True
O76003,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O76003.pdb,exact_sequence_match,True
O76021,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O76021.pdb,exact_sequence_match,True
O76038,,missing_pdb,False
O76094,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O76094.pdb,exact_sequence_match,True
O80414,,missing_pdb,False
O82451,,missing_pdb,False
O82575,,missing_pdb,False
O86315,,missing_pdb,False
O86340,,missing_pdb,False
O86358,,missing_pdb,False
O86572,,missing_pdb,False
O86575,,missing_pdb,False
O86737,,missing_pdb,False
O86747,,missing_pdb,False
O86753,,missing_pdb,False
O86773,,missing_pdb,False
O86775,,missing_pdb,False
O86840,,missing_pdb,False
O86842,,missing_pdb,False
O87331,,missing_pdb,False
O88016,,missing_pdb,False
O88017,,missing_pdb,False
O88054,,missing_pdb,False
O88055,,missing_pdb,False
O88060,,missing_pdb,False
O88322,,missing_pdb,False
O88451,,missing_pdb,False
O88737,,missing_pdb,False
O88851,,missing_pdb,False
O88989,,missing_pdb,False
O94855,,missing_pdb,False
O94875,,missing_pdb,False
O94886,,missing_pdb,False
O94901,,missing_pdb,False
O95139,,missing_pdb,False
O95159,,missing_pdb,False
O95166,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95166.pdb,exact_sequence_match,True
O95169,,missing_pdb,False
O95182,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95182.pdb,exact_sequence_match,True
O95202,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95202.pdb,exact_sequence_match,True
O95218,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95218.pdb,exact_sequence_match,True
O95219,,missing_pdb,False
O95298,,missing_pdb,False
O95299,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95299.pdb,exact_sequence_match,True
O95347,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95347.pdb,exact_sequence_match,True
O95363,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95363.pdb,exact_sequence_match,True
O95373,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95373.pdb,exact_sequence_match,True
O95466,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95466.pdb,exact_sequence_match,True
O95470,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95470.pdb,exact_sequence_match,True
O95573,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95573.pdb,exact_sequence_match,True
O95671,,missing_pdb,False
O95707,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95707.pdb,exact_sequence_match,True
O95721,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95721.pdb,exact_sequence_match,True
O95758,,missing_pdb,False
O95816,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95816.pdb,exact_sequence_match,True
O95825,,missing_pdb,False
O95831,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95831.pdb,exact_sequence_match,True
O95881,,missing_pdb,False
O95954,,missing_pdb,False
O95994,,missing_pdb,False
O96019,,missing_pdb,False
P00366,,missing_pdb,False
P00375,,missing_pdb,False
P00388,,missing_pdb,False
P00393,,missing_pdb,False
P00450,,missing_pdb,False
P00488,,missing_pdb,False
P00547,,missing_pdb,False
P00561,,missing_pdb,False
P00734,,missing_pdb,False
P00738,,missing_pdb,False
