protein,pdb_path,reason,valid
C8VRD6,,missing_pdb,False
C8VRD7,,missing_pdb,False
C8VRM7,,missing_pdb,False
C8VRP5,,missing_pdb,False
C8VRP9,,missing_pdb,False
C8VRQ0,,missing_pdb,False
C8VRT1,,missing_pdb,False
C8VRT7,,missing_pdb,False
C8VRW7,,missing_pdb,False
C8VRX1,,missing_pdb,False
C8VRX2,,missing_pdb,False
C8VRX6,,missing_pdb,False
C8VRY8,,missing_pdb,False
C8VS03,,missing_pdb,False
C8VS08,,missing_pdb,False
C8VS42,,missing_pdb,False
C8VS47,,missing_pdb,False
C8VS87,,missing_pdb,False
C8VSG1,,missing_pdb,False
C8VSK8,,missing_pdb,False
C8VSQ5,,missing_pdb,False
C8VSS2,,missing_pdb,False
C8VST7,,missing_pdb,False
C8VT01,,missing_pdb,False
C8VT28,,missing_pdb,False
C8VT43,,missing_pdb,False
C8VT61,,missing_pdb,False
C8VT70,,missing_pdb,False
C8VT75,,missing_pdb,False
C8VT87,,missing_pdb,False
C8VT88,,missing_pdb,False
C8VTA6,,missing_pdb,False
C8VTF1,,missing_pdb,False
C8VTF9,,missing_pdb,False
C8VTJ9,,missing_pdb,False
C8VTL0,,missing_pdb,False
C8VTP2,,missing_pdb,False
C8VTS4,,missing_pdb,False
C8VTS7,,missing_pdb,False
C8VTU7,,missing_pdb,False
C8VTW5,,missing_pdb,False
C8VTX5,,missing_pdb,False
C8VTY5,,missing_pdb,False
C8VU21,,missing_pdb,False
C8VU22,,missing_pdb,False
C8VU97,,missing_pdb,False
C8VUA4,,missing_pdb,False
C8VUL0,,missing_pdb,False
C8VUL9,,missing_pdb,False
C8VUM1,,missing_pdb,False
C8VUS6,,missing_pdb,False
C8VUU8,,missing_pdb,False
C8VUY4,,missing_pdb,False
C8VV95,,missing_pdb,False
C9IZ01,,missing_pdb,False
C9IZ08,,missing_pdb,False
C9IZ80,,missing_pdb,False
C9IZA5,,missing_pdb,False
C9IZF9,,missing_pdb,False
C9IZH1,,missing_pdb,False
C9IZN7,,missing_pdb,False
C9IZX9,,missing_pdb,False
C9IZZ0,,missing_pdb,False
C9J031,,missing_pdb,False
C9J050,,missing_pdb,False
C9J057,,missing_pdb,False
C9J081,,missing_pdb,False
C9J0B2,,missing_pdb,False
C9J0E9,,missing_pdb,False
C9J0F2,,missing_pdb,False
C9J0H3,,missing_pdb,False
C9J0I2,,missing_pdb,False
C9J0J7,,missing_pdb,False
C9J0S9,,missing_pdb,False
C9J0V5,,missing_pdb,False
C9J144,,missing_pdb,False
C9J165,,missing_pdb,False
C9J1R5,,missing_pdb,False
C9J202,,missing_pdb,False
C9J266,,missing_pdb,False
C9J2P0,,missing_pdb,False
C9J352,,missing_pdb,False
C9J363,,missing_pdb,False
C9J3F6,,missing_pdb,False
C9J4G7,,missing_pdb,False
C9J4J4,,missing_pdb,False
C9J4N6,,missing_pdb,False
C9J4U1,,missing_pdb,False
C9J4W5,,missing_pdb,False
C9J4X2,,missing_pdb,False
C9J578,,missing_pdb,False
C9J592,,missing_pdb,False
C9J5D1,,missing_pdb,False
C9J5J3,,missing_pdb,False
C9J5S7,,missing_pdb,False
C9J5V9,,missing_pdb,False
C9J637,,missing_pdb,False
C9J673,,missing_pdb,False
C9J679,,missing_pdb,False
C9J6C5,,missing_pdb,False
C9J6D1,,missing_pdb,False
C9J6M0,,missing_pdb,False
C9J6P4,,missing_pdb,False
C9J6W1,,missing_pdb,False
C9J6X0,,missing_pdb,False
C9J7B5,,missing_pdb,False
C9J7D1,,missing_pdb,False
C9J7E5,,missing_pdb,False
C9J7H8,,missing_pdb,False
C9J7I0,,missing_pdb,False
C9J7L8,,missing_pdb,False
C9J808,,missing_pdb,False
C9J8B4,,missing_pdb,False
C9J8H1,,missing_pdb,False
C9J8M6,,missing_pdb,False
C9J8P9,,missing_pdb,False
C9J8R4,,missing_pdb,False
C9J8S3,,missing_pdb,False
C9J931,,missing_pdb,False
C9J9C1,,missing_pdb,False
C9J9E4,,missing_pdb,False
C9J9M4,,missing_pdb,False
C9J9V9,,missing_pdb,False
C9J9W2,,missing_pdb,False
C9JA93,,missing_pdb,False
C9JAG1,,missing_pdb,False
C9JAJ9,,missing_pdb,False
C9JB63,,missing_pdb,False
C9JBJ7,,missing_pdb,False
C9JBL1,,missing_pdb,False
C9JC03,,missing_pdb,False
C9JC24,,missing_pdb,False
C9JCA9,,missing_pdb,False
C9JCJ9,,missing_pdb,False
C9JCP0,,missing_pdb,False
C9JCQ4,,missing_pdb,False
C9JCU6,,missing_pdb,False
C9JD32,,missing_pdb,False
C9JD73,,missing_pdb,False
C9JDM3,,missing_pdb,False
C9JDR0,,missing_pdb,False
C9JDS9,,missing_pdb,False
C9JDZ2,,missing_pdb,False
C9JE06,,missing_pdb,False
C9JE40,,missing_pdb,False
C9JE81,,missing_pdb,False
C9JEE7,,missing_pdb,False
C9JEH3,,missing_pdb,False
C9JEI7,,missing_pdb,False
C9JEJ2,,missing_pdb,False
C9JEK5,,missing_pdb,False
C9JEQ8,,missing_pdb,False
C9JES7,,missing_pdb,False
C9JEV8,,missing_pdb,False
C9JF13,,missing_pdb,False
C9JF15,,missing_pdb,False
C9JF75,,missing_pdb,False
C9JF79,,missing_pdb,False
C9JFJ0,,missing_pdb,False
C9JFM5,,missing_pdb,False
C9JFN4,,missing_pdb,False
C9JG41,,missing_pdb,False
C9JGV6,,missing_pdb,False
C9JH19,,missing_pdb,False
C9JH23,,missing_pdb,False
C9JH25,,missing_pdb,False
C9JHP4,,missing_pdb,False
C9JHS6,,missing_pdb,False
C9JHX5,,missing_pdb,False
C9JIC6,,missing_pdb,False
C9JIF9,,missing_pdb,False
C9JIG4,,missing_pdb,False
C9JIJ5,,missing_pdb,False
C9JIR1,,missing_pdb,False
C9JJ13,,missing_pdb,False
C9JJ47,,missing_pdb,False
C9JJP5,,missing_pdb,False
C9JJQ8,,missing_pdb,False
C9JJU7,,missing_pdb,False
C9JJV4,,missing_pdb,False
C9JK83,,missing_pdb,False
C9JKI3,,missing_pdb,False
C9JKI7,,missing_pdb,False
C9JKM9,,missing_pdb,False
C9JKY1,,missing_pdb,False
C9JL25,,missing_pdb,False
C9JL85,,missing_pdb,False
C9JLC1,,missing_pdb,False
C9JLK2,,missing_pdb,False
C9JLS9,,missing_pdb,False
C9JLV3,,missing_pdb,False
C9JLV6,,missing_pdb,False
C9JLW8,,missing_pdb,False
C9JM14,,missing_pdb,False
C9JM55,,missing_pdb,False
C9JMM0,,missing_pdb,False
C9JMN1,,missing_pdb,False
C9JMU6,,missing_pdb,False
C9JMZ3,,missing_pdb,False
C9JND6,,missing_pdb,False
C9JNH8,,missing_pdb,False
C9JNR4,,missing_pdb,False
C9JNT3,,missing_pdb,False
C9JNZ1,,missing_pdb,False
C9JP48,,missing_pdb,False
C9JPC0,,missing_pdb,False
C9JPM4,,missing_pdb,False
C9JPQ6,,missing_pdb,False
C9JQ75,,missing_pdb,False
C9JQD4,,missing_pdb,False
C9JQM9,,missing_pdb,False
C9JQN7,,missing_pdb,False
C9JQQ5,,missing_pdb,False
C9JQU6,,missing_pdb,False
C9JQZ4,,missing_pdb,False
C9JR83,,missing_pdb,False
C9JRC4,,missing_pdb,False
C9JRJ8,,missing_pdb,False
C9JRL4,,missing_pdb,False
C9JRL6,,missing_pdb,False
C9JRT6,,missing_pdb,False
C9JRZ8-2,,missing_pdb,False
C9JS59,,missing_pdb,False
C9JT00,,missing_pdb,False
C9JT21,,missing_pdb,False
C9JTV5,,missing_pdb,False
C9JTV6,,missing_pdb,False
C9JTX5,,missing_pdb,False
C9JTY3,,missing_pdb,False
C9JTZ5,,missing_pdb,False
C9JU82,,missing_pdb,False
C9JUA9,,missing_pdb,False
C9JUN4,,missing_pdb,False
C9JUP7,,missing_pdb,False
C9JV50,,missing_pdb,False
C9JV57,,missing_pdb,False
C9JV99,,missing_pdb,False
C9JW55,,missing_pdb,False
C9JWF5,,missing_pdb,False
C9JWG0,,missing_pdb,False
C9JWS9,,missing_pdb,False
C9JXA7,,missing_pdb,False
C9JXB8,,missing_pdb,False
C9JXC1,,missing_pdb,False
C9JXK0,,missing_pdb,False
C9JXQ1,,missing_pdb,False
C9JXQ9,,missing_pdb,False
C9JXZ5,,missing_pdb,False
C9JYI4,,missing_pdb,False
C9JYS8,,missing_pdb,False
C9JZD1,,missing_pdb,False
C9JZG1,,missing_pdb,False
C9JZG2,,missing_pdb,False
C9JZG9,,missing_pdb,False
C9JZI7,,missing_pdb,False
C9JZQ0,,missing_pdb,False
C9JZW3,,missing_pdb,False
C9K028,,missing_pdb,False
C9K055,,missing_pdb,False
C9K0E3,,missing_pdb,False
C9K0J5,,missing_pdb,False
C9K0M0,,missing_pdb,False
C9K0Q7,,missing_pdb,False
C9K0R9,,missing_pdb,False
C9K0S6,,missing_pdb,False
C9K0U8,,missing_pdb,False
D0G6X4,,missing_pdb,False
D0RB01,,missing_pdb,False
D0Z726,,missing_pdb,False
D0Z760,,missing_pdb,False
D1Z3A1,,missing_pdb,False
D1Z3A2,,missing_pdb,False
D2KC46,,missing_pdb,False
D2KFR9,,missing_pdb,False
D3DMW7,,missing_pdb,False
D3K5M2,,missing_pdb,False
D3YTJ7,,missing_pdb,False
D3YTU0,,missing_pdb,False
D3YU02,,missing_pdb,False
D3YUP1,,missing_pdb,False
D3YVM2,,missing_pdb,False
D3YWQ0,,missing_pdb,False
D3YY09,,missing_pdb,False
D3YYK9,,missing_pdb,False
D3YYM4,,missing_pdb,False
D3YZ21,,missing_pdb,False
D3YZ32,,missing_pdb,False
D3YZU1,,missing_pdb,False
D3YZY2,,missing_pdb,False
D3Z091,,missing_pdb,False
D3Z0B3,,missing_pdb,False
D3Z0J2,,missing_pdb,False
D3Z183,,missing_pdb,False
D3Z1M7,,missing_pdb,False
D3Z2D7,,missing_pdb,False
D3Z2P8,,missing_pdb,False
D3Z442,,missing_pdb,False
D3Z4C0,,missing_pdb,False
D3Z4J3,,missing_pdb,False
D3Z563,,missing_pdb,False
D3Z594,,missing_pdb,False
D3Z6E8,,missing_pdb,False
D3Z6P0,,missing_pdb,False
D3Z6W1,,missing_pdb,False
D3Z794,,missing_pdb,False
D3Z7G8,,missing_pdb,False
D3Z7H4,,missing_pdb,False
D3Z7K9,,missing_pdb,False
D3Z7P3,,missing_pdb,False
D3Z7Q2,,missing_pdb,False
D3Z840,,missing_pdb,False
D3Z874,,missing_pdb,False
D3Z8Q5,,missing_pdb,False
D3Z953,,missing_pdb,False
D3Z9U2,,missing_pdb,False
D3ZA66,,missing_pdb,False
D3ZCI5,,missing_pdb,False
D3ZCQ9,,missing_pdb,False
D3ZCS3,,missing_pdb,False
D3ZEH5,,missing_pdb,False
D3ZEI7,,missing_pdb,False
D3ZFH4,,missing_pdb,False
D3ZG78,,missing_pdb,False
D3ZGP9,,missing_pdb,False
D3ZH28,,missing_pdb,False
D3ZHA0,,missing_pdb,False
D3ZHH5,,missing_pdb,False
D3ZHP7,,missing_pdb,False
D3ZHV2,,missing_pdb,False
D3ZIM5,,missing_pdb,False
D3ZIM6,,missing_pdb,False
D3ZJ47,,missing_pdb,False
D3ZJG1,,missing_pdb,False
D3ZJK8,,missing_pdb,False
D3ZJS6,,missing_pdb,False
D3ZL83,,missing_pdb,False
D3ZLU0,,missing_pdb,False
D3ZM27,,missing_pdb,False
D3ZM60,,missing_pdb,False
D3ZN86,,missing_pdb,False
D3ZNV5,,missing_pdb,False
D3ZNW8,,missing_pdb,False
D3ZP87,,missing_pdb,False
D3ZPJ0,,missing_pdb,False
D3ZPP2,,missing_pdb,False
D3ZQC6,,missing_pdb,False
D3ZQJ8,,missing_pdb,False
D3ZQN3,,missing_pdb,False
D3ZQN6,,missing_pdb,False
D3ZQY4,,missing_pdb,False
D3ZR63,,missing_pdb,False
D3ZS35,,missing_pdb,False
D3ZSZ4,,missing_pdb,False
D3ZT16,,missing_pdb,False
D3ZTF0,,missing_pdb,False
D3ZTM5,,missing_pdb,False
D3ZTW7,,missing_pdb,False
D3ZU79,,missing_pdb,False
D3ZVB9,,missing_pdb,False
D3ZVM5,,missing_pdb,False
D3ZVS5,,missing_pdb,False
D3ZW08,,missing_pdb,False
D3ZWP4,,missing_pdb,False
D3ZXG0,,missing_pdb,False
D3ZXM0,,missing_pdb,False
D3ZXR2,,missing_pdb,False
D3ZXS8,,missing_pdb,False
D3ZXV0,,missing_pdb,False
D3ZXW4,,missing_pdb,False
D4A068,,missing_pdb,False
D4A0T0,,missing_pdb,False
D4A0U9,,missing_pdb,False
D4A0Z9,,missing_pdb,False
D4A1B8,,missing_pdb,False
D4A1H7,,missing_pdb,False
D4A1P7,,missing_pdb,False
D4A217,,missing_pdb,False
D4A3D2,,missing_pdb,False
D4A3D9,,missing_pdb,False
D4A433,,missing_pdb,False
D4A511,,missing_pdb,False
D4A5N1,,missing_pdb,False
D4A702,,missing_pdb,False
D4A7I6,,missing_pdb,False
D4A871,,missing_pdb,False
D4A899,,missing_pdb,False
D4A8E5,,missing_pdb,False
D4A8L4,,missing_pdb,False
D4A8Y1,,missing_pdb,False
D4A987,,missing_pdb,False
D4A9N5,,missing_pdb,False
D4A9P9,,missing_pdb,False
D4ABA9,,missing_pdb,False
D4ABB2,,missing_pdb,False
D4ABE5,,missing_pdb,False
D4ACC5,,missing_pdb,False
D4ACD5,,missing_pdb,False
D4ADF6,,missing_pdb,False
D4ADN6,,missing_pdb,False
D4ADT7,,missing_pdb,False
D4AE48,,missing_pdb,False
D4AEK3,,missing_pdb,False
D6R984,,missing_pdb,False
D6R994,,missing_pdb,False
D6R9Z2,,missing_pdb,False
D6RA56,,missing_pdb,False
D6RAE5,,missing_pdb,False
D6RAE9,,missing_pdb,False
D6RAF8,,missing_pdb,False
D6RAG0,,missing_pdb,False
D6RAS1,,missing_pdb,False
D6RAW1,,missing_pdb,False
D6RB59,,missing_pdb,False
D6RBA1,,missing_pdb,False
D6RBC8,,missing_pdb,False
D6RD66,,missing_pdb,False
D6RD77,,missing_pdb,False
D6RDH9,,missing_pdb,False
D6RDY6,,missing_pdb,False
D6REW4,,missing_pdb,False
D6REW5,,missing_pdb,False
D6REZ0,,missing_pdb,False
D6RFY6,,missing_pdb,False
D6RG18,,missing_pdb,False
D6RG76,,missing_pdb,False
D6RG84,,missing_pdb,False
D6RGB1,,missing_pdb,False
D6RGG5,,missing_pdb,False
D6RGZ2,,missing_pdb,False
D6RHF8,,missing_pdb,False
D6RHL2,,missing_pdb,False
D6RIA3,,missing_pdb,False
D6RIB5,,missing_pdb,False
D6RIN3,,missing_pdb,False
D6VTK4,,missing_pdb,False
D9J2Z9,,missing_pdb,False
E0CXV3,,missing_pdb,False
E0CYU2,,missing_pdb,False
E1JGK6,,missing_pdb,False
E1JGK7,,missing_pdb,False
E1JGK8,,missing_pdb,False
E1JGN9,,missing_pdb,False
E1JGY0,,missing_pdb,False
E1JGZ7,,missing_pdb,False
E1JH01,,missing_pdb,False
E1JH52,,missing_pdb,False
E1JH59,,missing_pdb,False
E1JH60,,missing_pdb,False
E1JHA4,,missing_pdb,False
E1JHG8,,missing_pdb,False
E1JHM3,,missing_pdb,False
E1JHQ0,,missing_pdb,False
E1JHQ1,,missing_pdb,False
E1JHV7,,missing_pdb,False
E1JHY0,,missing_pdb,False
E1JI85,,missing_pdb,False
E1JIJ9,,missing_pdb,False
E1JIT0,,missing_pdb,False
E1JJ72,,missing_pdb,False
E1JJ73,,missing_pdb,False
E1JJD6,,missing_pdb,False
E1JJF4,,missing_pdb,False
E1JJG4,,missing_pdb,False
E1JJN9,,missing_pdb,False
E2QC56,,missing_pdb,False
E2QCH2,,missing_pdb,False
E2QCK0,,missing_pdb,False
E2QCL8,,missing_pdb,False
E2QCN4,,missing_pdb,False
E2QCZ3,,missing_pdb,False
E2QCZ9,,missing_pdb,False
E2QD65,,missing_pdb,False
E2QD75,,missing_pdb,False
E3WF37,,missing_pdb,False
E4NKG1,,missing_pdb,False
E5RFI5,,missing_pdb,False
E5RFM9,,missing_pdb,False
E5RFT8,,missing_pdb,False
E5RG13,,missing_pdb,False
E5RG17,,missing_pdb,False
E5RG26,,missing_pdb,False
E5RG29,,missing_pdb,False
E5RG56,,missing_pdb,False
E5RG94,,missing_pdb,False
E5RGE1,,missing_pdb,False
E5RGW4,,missing_pdb,False
E5RH59,,missing_pdb,False
E5RHG8,,missing_pdb,False
E5RHH2,,missing_pdb,False
E5RHJ2,,missing_pdb,False
E5RHN2,,missing_pdb,False
E5RHP0,,missing_pdb,False
E5RI56,,missing_pdb,False
E5RIP1,,missing_pdb,False
E5RIQ8,,missing_pdb,False
E5RIV7,,missing_pdb,False
E5RIY1,,missing_pdb,False
E5RJ36,,missing_pdb,False
E5RJH3,,missing_pdb,False
E5RJX2,,missing_pdb,False
E5RK55,,missing_pdb,False
E7EAU5,,missing_pdb,False
E7EMV8,,missing_pdb,False
E7ENH5,,missing_pdb,False
E7ENM1,,missing_pdb,False
E7ENQ6,,missing_pdb,False
E7ENU9,,missing_pdb,False
E7EP35,,missing_pdb,False
E7EP87,,missing_pdb,False
E7EPI9,,missing_pdb,False
E7EQD7,,missing_pdb,False
E7EQL5,,missing_pdb,False
E7EQR8,,missing_pdb,False
E7EQY1,,missing_pdb,False
E7ERC4,,missing_pdb,False
E7ERI1,,missing_pdb,False
E7ERW0,,missing_pdb,False
E7ES84,,missing_pdb,False
E7ESD9,,missing_pdb,False
E7ESG8,,missing_pdb,False
E7ESP2,,missing_pdb,False
E7ESZ7,,missing_pdb,False
E7ETC2,,missing_pdb,False
E7ETR0,,missing_pdb,False
E7EU14,,missing_pdb,False
E7EUT5,,missing_pdb,False
E7EVA0,,missing_pdb,False
E7EWC6,,missing_pdb,False
E7EX70,,missing_pdb,False
E7EXB4,,missing_pdb,False
E8NHA2,,missing_pdb,False
E8NHB3,,missing_pdb,False
E9PAR2,,missing_pdb,False
E9PB28,,missing_pdb,False
E9PBC1,,missing_pdb,False
E9PBF6,,missing_pdb,False
E9PBK2,,missing_pdb,False
E9PBU7,,missing_pdb,False
E9PCW0,,missing_pdb,False
E9PCY5,,missing_pdb,False
E9PD14,,missing_pdb,False
E9PE20,,missing_pdb,False
E9PF58,,missing_pdb,False
E9PFD2,,missing_pdb,False
E9PFD4,,missing_pdb,False
E9PFJ2,,missing_pdb,False
E9PG15,,missing_pdb,False
E9PHN7,,missing_pdb,False
E9PHS0,,missing_pdb,False
E9PI66,,missing_pdb,False
E9PI99,,missing_pdb,False
E9PIC4,,missing_pdb,False
E9PII8,,missing_pdb,False
E9PIL2,,missing_pdb,False
E9PJ35,,missing_pdb,False
E9PJ90,,missing_pdb,False
E9PJA7,,missing_pdb,False
E9PJA8,,missing_pdb,False
E9PJE9,,missing_pdb,False
E9PJJ2,,missing_pdb,False
E9PJW6,,missing_pdb,False
E9PKM6,,missing_pdb,False
E9PKU1,,missing_pdb,False
E9PKW3,,missing_pdb,False
E9PKZ0,,missing_pdb,False
E9PL38,,missing_pdb,False
E9PL71,,missing_pdb,False
E9PLC4,,missing_pdb,False
E9PLG2,,missing_pdb,False
E9PLH8,,missing_pdb,False
E9PLT5,,missing_pdb,False
E9PN17,,missing_pdb,False
E9PN38,,missing_pdb,False
E9PNP0,,missing_pdb,False
E9PP34,,missing_pdb,False
E9PP36,,missing_pdb,False
E9PP67,,missing_pdb,False
E9PP78,,missing_pdb,False
E9PPP8,,missing_pdb,False
E9PPR7,,missing_pdb,False
E9PPX7,,missing_pdb,False
E9PQ98,,missing_pdb,False
E9PQS0,,missing_pdb,False
E9PQT7,,missing_pdb,False
E9PRJ5,,missing_pdb,False
E9PRY0,,missing_pdb,False
E9PSI1,,missing_pdb,False
E9PSL7,,missing_pdb,False
E9PSZ9,,missing_pdb,False
E9PT90,,missing_pdb,False
E9PTK4,,missing_pdb,False
E9PU04,,missing_pdb,False
E9PU13,,missing_pdb,False
E9PUL5,,missing_pdb,False
E9PUQ8,,missing_pdb,False
E9PUV4,,missing_pdb,False
E9PV03,,missing_pdb,False
E9PV14,,missing_pdb,False
E9PV24,,missing_pdb,False
E9PV66,,missing_pdb,False
E9PVA8,,missing_pdb,False
E9PVP0,,missing_pdb,False
E9PVW0,,missing_pdb,False
E9PW21,,missing_pdb,False
E9PX09,,missing_pdb,False
E9PXF8,,missing_pdb,False
E9PYG6,,missing_pdb,False
E9PYH2,,missing_pdb,False
E9PYK3,,missing_pdb,False
E9PZ19,,missing_pdb,False
E9PZW0,,missing_pdb,False
E9Q007,,missing_pdb,False
E9Q0F0,,missing_pdb,False
E9Q0S6,,missing_pdb,False
E9Q1Q9,,missing_pdb,False
E9Q1W3,,missing_pdb,False
E9Q226,,missing_pdb,False
E9Q238,,missing_pdb,False
E9Q2S0,,missing_pdb,False
E9Q2T4,,missing_pdb,False
E9Q3F7,,missing_pdb,False
E9Q447,,missing_pdb,False
E9Q4N6,,missing_pdb,False
E9Q4P1,,missing_pdb,False
E9Q557,,missing_pdb,False
E9Q5L3,,missing_pdb,False
E9Q6B2,,missing_pdb,False
E9Q6C6,,missing_pdb,False
E9Q6X4,,missing_pdb,False
E9Q796,,missing_pdb,False
E9Q7L0,,missing_pdb,False
E9Q7P9,,missing_pdb,False
E9Q805,,missing_pdb,False
E9Q8P8,,missing_pdb,False
E9Q912,,missing_pdb,False
E9Q9B7,,missing_pdb,False
E9Q9U0,,missing_pdb,False
E9QAF4,,missing_pdb,False
E9QJT5,,missing_pdb,False
E9QJW0,,missing_pdb,False
E9QNN1,,missing_pdb,False
E9QNP0,,missing_pdb,False
E9QPR7,,missing_pdb,False
E9QPX3,,missing_pdb,False
F0JAI1,,missing_pdb,False
F1LMA5,,missing_pdb,False
F1LMQ3,,missing_pdb,False
F1LND0,,missing_pdb,False
F1LQ09,,missing_pdb,False
F1LQ48,,missing_pdb,False
F1LR18,,missing_pdb,False
F1LV89,,missing_pdb,False
F1LVG9,,missing_pdb,False
F1LWI7,,missing_pdb,False
F1LX87,,missing_pdb,False
F1M362,,missing_pdb,False
F1M5V2,,missing_pdb,False
F1M6I9,,missing_pdb,False
F1M6S6,,missing_pdb,False
F1M7A9,,missing_pdb,False
F1M7W7,,missing_pdb,False
F1M8D3,,missing_pdb,False
F1MAQ8,,missing_pdb,False
F1Q529,,missing_pdb,False
F1RFB1,,missing_pdb,False
F1RFS9,,missing_pdb,False
F1RFU0,,missing_pdb,False
F1RFY0,,missing_pdb,False
F1RGI7,,missing_pdb,False
F1RGL6,,missing_pdb,False
F1RHJ2,,missing_pdb,False
F1RHV8,,missing_pdb,False
F1RIA3,,missing_pdb,False
F1RIR2,,missing_pdb,False
F1RIT7,,missing_pdb,False
F1RIU3,,missing_pdb,False
F1RJ56,,missing_pdb,False
F1RJJ2,,missing_pdb,False
F1RJJ3,,missing_pdb,False
F1RJL1,,missing_pdb,False
F1RJW8,,missing_pdb,False
F1RK02,,missing_pdb,False
F1RK61,,missing_pdb,False
F1RK66,,missing_pdb,False
F1RKE8,,missing_pdb,False
F1RL05,,missing_pdb,False
F1RMJ1,,missing_pdb,False
F1RN47,,missing_pdb,False
F1RP69,,missing_pdb,False
F1RQU1,,missing_pdb,False
F1RRI4,,missing_pdb,False
F1RS16,,missing_pdb,False
F1RSY4,,missing_pdb,False
F1RT28,,missing_pdb,False
F1RTZ5,,missing_pdb,False
F1RUE1,,missing_pdb,False
F1RV21,,missing_pdb,False
F1RVC2,,missing_pdb,False
F1RVD2,,missing_pdb,False
F1RWZ9,,missing_pdb,False
F1RYY6,,missing_pdb,False
F1RZP4,,missing_pdb,False
F1RZV0,,missing_pdb,False
F1S010,,missing_pdb,False
F1S034,,missing_pdb,False
F1S0N2,,missing_pdb,False
F1S0P6,,missing_pdb,False
F1S108,,missing_pdb,False
F1S1J8,,missing_pdb,False
F1S232,,missing_pdb,False
F1S2A8,,missing_pdb,False
F1S2E1,,missing_pdb,False
F1S2K3,,missing_pdb,False
F1S395,,missing_pdb,False
F1S4V3,,missing_pdb,False
F1S5A8,,missing_pdb,False
F1S7A6,,missing_pdb,False
F1S7S9,,missing_pdb,False
F1S8S6,,missing_pdb,False
F1S9W2,,missing_pdb,False
F1SA12,,missing_pdb,False
F1SA25,,missing_pdb,False
F1SAP4,,missing_pdb,False
F1SBF8,,missing_pdb,False
F1SCI9,,missing_pdb,False
F1SCY9,,missing_pdb,False
F1SDQ0,,missing_pdb,False
F1SED4,,missing_pdb,False
F1SEH2,,missing_pdb,False
F1SEV7,,missing_pdb,False
F1SFK6,,missing_pdb,False
F1SG02,,missing_pdb,False
F1SGS6,,missing_pdb,False
F1SHG3,,missing_pdb,False
F1SHH4,,missing_pdb,False
F1SI25,,missing_pdb,False
F1SJ51,,missing_pdb,False
F1SJR5,,missing_pdb,False
F1SJX5,,missing_pdb,False
F1SL99,,missing_pdb,False
F1SN41,,missing_pdb,False
F1SNA4,,missing_pdb,False
F1SPI2,,missing_pdb,False
F1SR87,,missing_pdb,False
F1SSI2,,missing_pdb,False
F1SUP1,,missing_pdb,False
F1SVB2,,missing_pdb,False
F2FB46,,missing_pdb,False
F2FBA6,,missing_pdb,False
F2Z388,,missing_pdb,False
F2Z3H0,,missing_pdb,False
F2Z594,,missing_pdb,False
F2Z5A8,,missing_pdb,False
F2Z5B4,,missing_pdb,False
F2Z5G8,,missing_pdb,False
F2Z5I5,,missing_pdb,False
F3YDF1,,missing_pdb,False
F3YDJ5,,missing_pdb,False
F4HQA1,,missing_pdb,False
F4HQF8,,missing_pdb,False
F4HQI8,,missing_pdb,False
F4HQT8,,missing_pdb,False
F4HR02,,missing_pdb,False
F4HRR0,,missing_pdb,False
F4HRT5,,missing_pdb,False
F4HS68,,missing_pdb,False
F4HV06,,missing_pdb,False
F4HVH9,,missing_pdb,False
F4HVZ5,,missing_pdb,False
F4HWC3,,missing_pdb,False
F4HY56,,missing_pdb,False
F4HYA7,,missing_pdb,False
F4HYI1,,missing_pdb,False
F4HYQ1,,missing_pdb,False
F4HYV4,,missing_pdb,False
F4HZI8,,missing_pdb,False
F4HZX7,,missing_pdb,False
F4I045,,missing_pdb,False
F4I048,,missing_pdb,False
F4I096,,missing_pdb,False
F4I0J1,,missing_pdb,False
F4I111,,missing_pdb,False
F4I1T7,,missing_pdb,False
F4I354,,missing_pdb,False
F4I3B3,,missing_pdb,False
F4I548,,missing_pdb,False
F4I8B9,,missing_pdb,False
F4I983,,missing_pdb,False
F4I9G7,,missing_pdb,False
F4I9J7,,missing_pdb,False
F4I9R1,,missing_pdb,False
F4IBB2,,missing_pdb,False
F4ICK8,,missing_pdb,False
F4IDB3,,missing_pdb,False
F4IDJ0,,missing_pdb,False
F4IG49,,missing_pdb,False
F4IGA5,,missing_pdb,False
F4IGM0,,missing_pdb,False
F4IHS2,,missing_pdb,False
F4IHY7,,missing_pdb,False
F4IJV4,,missing_pdb,False
F4IKF3,,missing_pdb,False
F4IN78,,missing_pdb,False
F4IRP0,,missing_pdb,False
F4IRQ5,,missing_pdb,False
F4IRX7,,missing_pdb,False
F4ISU2,,missing_pdb,False
F4IVX7,,missing_pdb,False
F4J061,,missing_pdb,False
F4J0L7,,missing_pdb,False
F4J0P2,,missing_pdb,False
F4J355,,missing_pdb,False
F4J364,,missing_pdb,False
F4J469,,missing_pdb,False
F4J4K6,,missing_pdb,False
F4J4V1,,missing_pdb,False
F4J5D3,,missing_pdb,False
F4J5I0,,missing_pdb,False
F4J5M9,,missing_pdb,False
F4J6V5,,missing_pdb,False
F4J7T2,,missing_pdb,False
F4J8I0,,missing_pdb,False
F4J8K6,,missing_pdb,False
F4J8U4,,missing_pdb,False
F4J8X6,,missing_pdb,False
F4J9G6,,missing_pdb,False
F4J9U9,,missing_pdb,False
F4JA50,,missing_pdb,False
